group_title,post_id,post_time,user_name,user_id,user_profile_url,text,ocr_text,price,likes_count,comments_count,shares_count,is_video,post_url,image_urls,group_url
Bawang Goreng Nusantara,27427690856857540,2026-07-29T12:04:25.000Z,Jamal Jadul,100042832321420,https://www.facebook.com/100042832321420,bawang goreng tanpa campuran umbi murmer. no 083872282136,,,2,3,0,False,https://www.facebook.com/groups/4703268329726449/permalink/27427690856857540/,https://www.facebook.com/mnasir.muhadi/posts/pfbid0La4qCinSy2QrASgtPagqnEGdrdLjWMRDRT6jtqTjn19vDcwRxQxTTwD7ZeVj7Vedl | https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/673530710_1713934496710945_5057954871793487337_n.jpg?stp=dst-jpg_tt6&cstp=mx991x1762&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=833d8c&_nc_ohc=Nn4LDbL0VMMQ7kNvwFLzFrI&_nc_oc=Adq7zBCwVbFOyfKTvor7B_cwvpULXxiAXakFijhKW1Wsw4OPM4b3fyg3GFRhgfr0CJLkIiZIjcooEqDP8hQWVdq-&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=CW7UWFZ2nYjW6Cp_QJ8GjQ&_nc_ss=72289&oh=00_AQHEmkFbTsJc1kcgXqB5VY4fna1JXXF0SlkOEfqafRzf1g&oe=6A709A70 | https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/674586524_1713938063377255_3929651136452313538_n.jpg?stp=dst-jpg_tt6&cstp=mx1033x1920&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=PmKjXsVk2z8Q7kNvwEx-qGM&_nc_oc=Ado3lJaZF0_QLUFWhpQxwJarnar2PjcnptSVBf3Db8BAAy4wqA-pDqBAyy_g--bWGvmtkKFHP7hlxetMVF1mG3qF&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=CW7UWFZ2nYjW6Cp_QJ8GjQ&_nc_ss=72289&oh=00_AQFJs3cwIPeBBDPFYMCR1esPvwe50h0ZugbivZUsut9QKg&oe=6A708DFC | https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/672626979_1713938050043923_1670276136820572080_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1908&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=833d8c&_nc_ohc=ICexkwvtpzMQ7kNvwGGO0nL&_nc_oc=Adoq2ty9n5fv1Gh9FdxhwGunTEt1lETK7HyKPguhiS9ytyEeM_7dzF_YflqpVT3xuYuKJRYTU9qgYwCOo2arvE6B&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=CW7UWFZ2nYjW6Cp_QJ8GjQ&_nc_ss=72289&oh=00_AQEps5PLyju5PPjZ4H21kRB17xaI5ELVJf5rHiACAPENiA&oe=6A70877C | https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/675168481_1713938023377259_8275837443067374109_n.jpg?stp=dst-jpg_tt6&cstp=mx967x1272&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=833d8c&_nc_ohc=IjAuYOl13uAQ7kNvwEyDyXP&_nc_oc=AdrrCkDvA7nFoLCv7ne9-5mQnF5Cc3Wj2rIZrC1Fn9nzo1vcAwtysim1l46WZxkEv7vIsWP2AH6QeHmxBqCYhEtk&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=CW7UWFZ2nYjW6Cp_QJ8GjQ&_nc_ss=72289&oh=00_AQEQYPtpS3YTRKGdw4Hfg5rEyMVS4D0Npql0_lz1Mhef5w&oe=6A70673B,https://web.facebook.com/groups/4703268329726449
Bawang Goreng Nusantara,27427331920226767,2026-07-29T11:23:53.000Z,Produsen Wajan Ngabret,100062443126349,https://www.facebook.com/100062443126349,Wajan terkuat d bumi baja corr,May be an image of text that says '80cm 80 cm CINGIRE',,2,0,2,False,https://www.facebook.com/groups/4703268329726449/permalink/27427331920226767/,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/758542813_1368521291905962_8381286344799736436_n.jpg?stp=dst-jpg_tt6&cstp=mx1005x1318&ctp=p526x296&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=5OtKEQQFrNQQ7kNvwHx73CU&_nc_oc=AdotK3mdTkWBmmrZZJQjFwJuc5mZMZIGKIbz7x4pSNNHvCi2ZJjHSk1WLkIETcX6McIZuiTA1bP_wlESjnJN1Z99&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=CW7UWFZ2nYjW6Cp_QJ8GjQ&_nc_ss=72289&oh=00_AQFZwobisQ-rbCDMCTupre73ajqhHyBjQQF-ukvpnezxkg&oe=6A706D4A,https://web.facebook.com/groups/4703268329726449
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2720132268388694,2026-07-29T10:21:14.000Z,Kaluku Bumi Sumatera,61571505271234,https://www.facebook.com/61571505271234,"Open PO ☎️ 082287931305
Lokasi alahan panjang solok sumatera barat",,,0,0,0,False,https://www.facebook.com/groups/404302279971716/permalink/2720132268388694/,https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/758617224_1507497834016664_3530905180345290837_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=110&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=BUGxQKQB-XsQ7kNvwF5hY_C&_nc_oc=AdpQ3bPTP-JK-468KV0ndEQ-sk570rVRGo2wq_Ox_w1QuUhzJ2RdQ18O29mSWHMtG5k&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=CBQKE_YYY-8ynPt8IYctgg&_nc_ss=72289&oh=00_AQF0j97M6BtJlYUfelJik5z84j3G1Ysuto2MH5lfSh0J1Q&oe=6A709CD6,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2720122735056314,2026-07-29T10:06:36.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,False,https://www.facebook.com/groups/404302279971716/permalink/2720122735056314/,https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/755350470_1979827019336575_3493549716168522419_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=c44d43&_nc_ohc=Tmp57BJgW5cQ7kNvwEetqpn&_nc_oc=Adrnhp63uGCvyKsNnLoQA4lLYRYTo87wDEclHcOl3srk1w-kjgu4p9EI9WMmlWN_pbc&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=CBQKE_YYY-8ynPt8IYctgg&_nc_ss=72289&oh=00_AQHOXLR7tJRCLLoREAZiNxRtmHWVhV8NsBNYZELAvAVuXw&oe=6A708BC1,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2720115418390379,2026-07-29T09:56:27.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,True,https://www.facebook.com/groups/404302279971716/permalink/2720115418390379/,https://scontent-hou1-1.xx.fbcdn.net/v/t15.5256-10/756038736_1401379495172996_5211139804639119648_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=117846&_nc_ohc=a6DSJR50MnMQ7kNvwEkrIFZ&_nc_oc=Ado7QZUycYr3m2FfNbPWz9VvcN_k3sqfMwYZBYiAG0myj9mhw9Y6J0ITVS8h0C3TI5o&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=CBQKE_YYY-8ynPt8IYctgg&_nc_ss=72289&oh=00_AQFVy6nE28FSl1b3w9J78II1BuvK235RkbYrjfrmctzMZA&oe=6A709787,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng,2803486263357812,2026-07-29T15:32:58.000Z,Ratna Intan,61584298797716,https://www.facebook.com/61584298797716,"Brambang goreng readyy setiap hari
Harga murahh pollll, melayani ecer ,partai kecil dan partai besar

Ready Grade A , grade B , murnian

Siap kirim ke seluruh indonesia.. 

wa 085877380535",,,0,0,0,False,https://www.facebook.com/groups/1823856604654121/permalink/2803486263357812/,,https://web.facebook.com/groups/1823856604654121
Jual Beli Bawang Goreng,2803352163371222,2026-07-29T12:46:21.000Z,Produsen Wajan,100005492205365,https://www.facebook.com/100005492205365,"Wajan anti bocor siap tampung untuk masak kapasitas 50 kg bisa untuk bawang goreng keripik krupuk snack gula dodol dll
Minat inbox saja 089528379069
#produsenwajanindustri
#wajanbandung",May be an image of water heater,,0,0,0,False,https://www.facebook.com/groups/1823856604654121/permalink/2803352163371222/,https://www.facebook.com/produsenwajanindustri/posts/pfbid05uKX9wQ6xvDQeDqsfVLsaSegj7wopu5ezQgjsPbWxcXFG36e438WHAX9NN5GG4Q2l | https://scontent-den2-1.xx.fbcdn.net/v/t39.99422-6/758964486_1593179918537842_3781531420573078922_n.png?stp=dst-jpg_tt6&cstp=mx896x1195&ctp=s590x590&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=XwSrM-kektsQ7kNvwE5xqxa&_nc_oc=AdrAUz6EDb0WiHa6LimkrFM-5mz8A0S4xnzpe9utAjh5wDfaklauKlnwvXEhDtT32IjP-rVExKoKAuWuoXuYrIaO&_nc_zt=14&_nc_ht=scontent-den2-1.xx&_nc_gid=s3Z21T7aB8vK-KkmVttUAw&_nc_ss=72289&oh=00_AQEJb_GzBDEZ4zgEZQv5wYZEetg5BhAR00xY0AOWYV9xTw&oe=6A708C36 | https://scontent-den2-1.xx.fbcdn.net/v/t39.99422-6/758809156_1389338489713074_2922608380284887138_n.png?stp=dst-jpg_tt6&cstp=mx896x1195&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=d6BrlmFwJQ4Q7kNvwHVgyei&_nc_oc=AdqpG-3sogCVZHHmlSIlutPuIlkXFuuPKZn83SgRsvjuejfv6fLJByZfuERA91ckc6pBxlHpKkb8QiEVqaYnfEWv&_nc_zt=14&_nc_ht=scontent-den2-1.xx&_nc_gid=s3Z21T7aB8vK-KkmVttUAw&_nc_ss=72289&oh=00_AQHy4_QkAb1NKfq-9HUpRulgpfy7ytg0CPn80uJd5zXgGA&oe=6A706828,https://web.facebook.com/groups/1823856604654121
Jual Beli Bawang Goreng,2803233186716453,2026-07-29T10:05:59.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,False,https://www.facebook.com/groups/1823856604654121/permalink/2803233186716453/,https://scontent-den2-1.xx.fbcdn.net/v/t15.5256-10/755350470_1979827019336575_3493549716168522419_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=c44d43&_nc_ohc=Tmp57BJgW5cQ7kNvwHYJXSD&_nc_oc=AdrIHLT2xLdoVRuJHyevYHEDbgNEM89IUjEspymzRXIBDfWHR4g7TLYOgATxd_KysK8DfPw22tf5GtvuyR551nit&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=s3Z21T7aB8vK-KkmVttUAw&_nc_ss=72289&oh=00_AQGc5Rwu8UkqIivRICrb8gEXAfm9sXncMdO6L0gDPo6gVw&oe=6A708BC1,https://web.facebook.com/groups/1823856604654121
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2718772611857993,2026-07-28T00:00:40.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede A & B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR #fbro #sorotan Sorotan Asia Siaran Arena62 TV & Nobar62 TV Pengikutku Sorotan Esport @sorotan pengikut SEMUA ORANG Sorotan Pengikut Publik Sorotan Berita Viral Sorotan Berbagi Bintang Pengikut semua orang",,,0,0,0,True,https://www.facebook.com/groups/404302279971716/permalink/2718772611857993/,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/759642392_1042641298255157_6205967942420778084_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=117846&_nc_ohc=a6yo74eWAEAQ7kNvwFHga75&_nc_oc=Adq8NOIQpiEGOA1UuC4yVusCFJzpV4K773gMyFUVN76OPfxA8piY9ZbWMLZoOFPSxUU&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=_z350ucFQMxzFNoS4Bqytw&_nc_ss=7c289&oh=00_AQHov9nl4_x2onK7fhpU2Wn-xwi--UrU69ILCJgq2Hcafg&oe=6A708D62,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2718769718524949,2026-07-27T23:55:50.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,True,https://www.facebook.com/groups/404302279971716/permalink/2718769718524949/,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/758455872_1054349843815356_2117577950807182307_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=101&ccb=1-7&_nc_sid=117846&_nc_ohc=KSV9VKKNjx0Q7kNvwFkZ0-C&_nc_oc=Adq0hBeaTzn8ZixEQlXVIq-JxZVPkFpgxr4kXU7KriioaSlGJ3PvgQ1LZuM6taQlCcc&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=_z350ucFQMxzFNoS4Bqytw&_nc_ss=7c289&oh=00_AQHDe4Uduqw7N8nqYHyBXrThxnOSyjV1B3lGl7Zj8w-f5w&oe=6A707231,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2718445685224019,2026-07-27T15:24:45.000Z,Desi S,pfbid09mRGfp7dyrBB3ZfxjgUf3t3PrByVyPg28ows3ALErFHhKx9pTegLPa6oxVLq18Hql,https://www.facebook.com/pfbid09mRGfp7dyrBB3ZfxjgUf3t3PrByVyPg28ows3ALErFHhKx9pTegLPa6oxVLq18Hql,"Monggo bawang goreng🤗
Lokasi boyolali utara
Wa 0882006841844","May be an image of anchovies, sea moss and text that says 'Ready boss'",,1,0,0,False,https://www.facebook.com/groups/404302279971716/permalink/2718445685224019/,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/758691079_1805842523919196_829495642210194672_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x2048&ctp=p526x296&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=BdmGmiZMQa8Q7kNvwEaUtGi&_nc_oc=Adqgtoiy5FLDFtw7i8fOk3Uzf_DMYm7W2ccEtRH5FzV-W9mSj7hQLgUYjE4gXpUNd68&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=_z350ucFQMxzFNoS4Bqytw&_nc_ss=7c289&oh=00_AQHFvxuCwC35fnAAq0tfvTtDuzJnkoVGdxHOaN-P_V2RHA&oe=6A7085BD,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2718102731924981,2026-07-27T07:17:31.000Z,Yoga Yogi,pfbid02fCUrPFqa4148edVYYjErHVkkujQfMeKmAu6JuFv6pHyXFiCYjVxJGVr4UsgyuBYvl,https://www.facebook.com/pfbid02fCUrPFqa4148edVYYjErHVkkujQfMeKmAu6JuFv6pHyXFiCYjVxJGVr4UsgyuBYvl,Lokasi bekasi jatiasih 085939698948 japri aja boz dijamin kualitasnya harga bisa bersaing,,,1,1,0,True,https://www.facebook.com/groups/404302279971716/permalink/2718102731924981/,https://www.facebook.com/media/set/?set=pcb.2718102731924981&type=1 | https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/758915078_1048504567574387_2724703738783683240_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=117846&_nc_ohc=5Mi-aTHcgqIQ7kNvwFfCU_M&_nc_oc=Adr-qPdefHLiDWC4MR9fiFs4Vf6B2sFG-bLKOzedsHncYXCvsZKtOL2OivFOaQxNJEBlip8D8vC_bvQ4PDMWuPEr&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=2Csp3Ec9V6bOvgg01WcIrQ&_nc_ss=72289&oh=00_AQETwS-xt6w-w5ChnRBbu3Dy7uC24Fy61v9KJwem0NQJFQ&oe=6A7098D9 | https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/756435227_1361898796050084_6089354869499115717_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=117846&_nc_ohc=RuLX-xMdJoYQ7kNvwEkolgW&_nc_oc=AdoFQvaiEtxCccFBBG9zNnH3YRy0M9NHULz-5y5cg3yj892vjOrNEiEXaVslbXSdB_HBy-BJ1nEqXGTFMnM6Yv_o&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=2Csp3Ec9V6bOvgg01WcIrQ&_nc_ss=72289&oh=00_AQGAgQH5ET6FNa8f1vPUVjB0uNJTy-adL_YKL944xu6U_A&oe=6A7067E3,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2717108805357707,2026-07-26T05:34:03.000Z,Produsen Wajan,100005492205365,https://www.facebook.com/100005492205365,"Alat masak besar bisa custom order 
Cek info 089528379069",May be an image of water heater,,0,0,0,False,https://www.facebook.com/groups/404302279971716/permalink/2717108805357707/,https://scontent-iad6-1.xx.fbcdn.net/v/t39.99422-6/754057984_1037450825465428_5786661571706586818_n.png?stp=dst-jpg_tt6&cstp=mx1600x900&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=833d8c&_nc_ohc=lgFUZ5akg5YQ7kNvwFIKwKI&_nc_oc=AdqhDQZR9koSXJbYT3oD9ZbGvpFILDamxN9ZF6ANqm6osXKm-5D9FNonXSHgsRIuSGqzKom5URejf0nXFiePPOkp&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&_nc_gid=2Csp3Ec9V6bOvgg01WcIrQ&_nc_ss=72289&oh=00_AQEbv1VLvZ_8KnN76IZzjOU9AsKrEVTy5n9NeC03e9Z7NQ&oe=6A7073A5,https://web.facebook.com/groups/404302279971716
Jual Beli Bawang Goreng Indonesia (JUBAGORIN),2717108765357711,2026-07-26T05:33:56.000Z,Produsen Wajan,100005492205365,https://www.facebook.com/100005492205365,"Alat masak besar bisa custom order 
Cek info 089528379069",May be an image of water heater,,0,0,0,False,https://www.facebook.com/groups/404302279971716/permalink/2717108765357711/,https://scontent-iad6-1.xx.fbcdn.net/v/t39.99422-6/754057984_1037450825465428_5786661571706586818_n.png?stp=dst-jpg_tt6&cstp=mx1600x900&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=833d8c&_nc_ohc=lgFUZ5akg5YQ7kNvwFIKwKI&_nc_oc=AdqhDQZR9koSXJbYT3oD9ZbGvpFILDamxN9ZF6ANqm6osXKm-5D9FNonXSHgsRIuSGqzKom5URejf0nXFiePPOkp&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&_nc_gid=2Csp3Ec9V6bOvgg01WcIrQ&_nc_ss=72289&oh=00_AQEbv1VLvZ_8KnN76IZzjOU9AsKrEVTy5n9NeC03e9Z7NQ&oe=6A7073A5,https://web.facebook.com/groups/404302279971716
Bawang Goreng Nusantara,27426796583613634,2026-07-29T10:20:57.000Z,Kaluku Bumi Sumatera,61571505271234,https://www.facebook.com/61571505271234,"Open PO ☎️ 082287931305
Lokasi alahan panjang solok sumatera barat",,,0,0,0,False,https://www.facebook.com/groups/4703268329726449/permalink/27426796583613634/,https://scontent-dfw6-2.xx.fbcdn.net/v/t15.5256-10/758617224_1507497834016664_3530905180345290837_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=110&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=BUGxQKQB-XsQ7kNvwGV4Nzd&_nc_oc=AdrTm5crPy_aiFPfN7irf2jegbaBPZYQpbHa2c_EKWaiXmFJQFbNhdi9QCJYfTXdRs-2IChzzqByD417q6Ev_2nu&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=3xWZwIXjG3BTCcB6E3_OSg&_nc_ss=72289&oh=00_AQGzFfDfanpPmKykGvKTf-ph4BXkGzXTL6s-emPphGq0Bw&oe=6A709CD6,https://web.facebook.com/groups/4703268329726449
Bawang Goreng Nusantara,27426599606966665,2026-07-29T09:55:57.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,True,https://www.facebook.com/groups/4703268329726449/permalink/27426599606966665/,https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/756038736_1401379495172996_5211139804639119648_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=117846&_nc_ohc=a6DSJR50MnMQ7kNvwHGYOlg&_nc_oc=AdrwfZ-wfMU-ZJEBI69Tzoli4ZQ0kALPG2BsCt6_OXKJ9kAkE0SvrhS5NcAXHEcKmxSdkOESDjw_Fs-D8uAskWTc&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=3xWZwIXjG3BTCcB6E3_OSg&_nc_ss=72289&oh=00_AQEi-YKAXw0Q0gC9LF4XYlapJPLUhKGtWo4ToqcjSh4wIQ&oe=6A709787,https://web.facebook.com/groups/4703268329726449
Bawang Goreng Nusantara,27426586143634678,2026-07-29T09:54:17.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,True,https://www.facebook.com/groups/4703268329726449/permalink/27426586143634678/,https://www.facebook.com/media/set/?set=pcb.27426586143634678&type=1 | https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/757480372_28766736552914550_1816553827998610503_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=WMTRXPOWkAgQ7kNvwFMMgjl&_nc_oc=AdrjEYrjCpDX0ieApfAnfBXHN1EJdeBGnXzWx00RLEa5S7qrEtfc1Q3hY_1Ofx6RnCGfIXYUcmx9-4HqTvPvIIFc&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=3xWZwIXjG3BTCcB6E3_OSg&_nc_ss=72289&oh=00_AQHQ6nIryEaHwB3n8nDF6hkIFKxT0d4J7rP9dGUQK1dHBg&oe=6A706A30 | https://scontent-dfw6-1.xx.fbcdn.net/v/t15.5256-10/758499541_931050503357557_8630434822027679342_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s590x590&_nc_cat=103&ccb=1-7&_nc_sid=117846&_nc_ohc=lfqbmxmKPYkQ7kNvwHJJ_gV&_nc_oc=AdqeC4VQM3AncONFDi7iinRSzBeeI9RCndCDmWVx_sJdRjbxwX-UiNdwpFUlMgPyOGmvH5VxLF3JG8S7_UT4PGAS&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=3xWZwIXjG3BTCcB6E3_OSg&_nc_ss=72289&oh=00_AQFhSvixBe13iPqioTwXZ9A8Lxe_4aJ9DhOHrMD8G20pTA&oe=6A707B4E,https://web.facebook.com/groups/4703268329726449
Jual Beli Bawang Goreng,2803231670049938,2026-07-29T10:04:01.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Bawang Goreng HR Slalu Redy 👍🏻
Lok Sragen Kidol cek harga 085338857843 👍🏻",,,0,0,0,False,https://www.facebook.com/groups/1823856604654121/permalink/2803231670049938/,https://scontent-lax7-1.xx.fbcdn.net/v/t15.5256-10/759642392_1042641298255157_6205967942420778084_n.jpg?stp=dst-jpg_tt6&cstp=mx720x1280&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=a6yo74eWAEAQ7kNvwF9eue6&_nc_oc=AdpEN4q6BwQtXKFjEjvRyJ-bbR1qJTnoIzs9F-k_s55Pf-bwUkUZyosvIvrB5GeUeFKq2Atcf7cl-rPtnbuQmAeC&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=q8cKWEJeF47YAHNr-vM0cQ&_nc_ss=72289&oh=00_AQE5bQh_aY9ARicBlyOVpMfAXdrE-V0D4HK6AILmfS6blw&oe=6A708D62,https://web.facebook.com/groups/1823856604654121
Jual Beli Bawang Goreng,2803226323383806,2026-07-29T09:57:02.000Z,Hary Mas Wayan,100000147643240,https://www.facebook.com/100000147643240,"Monggo diorder Bosku 👍
Grede B Redy Setiap Hari 👍
Pengirimam Sesuai Antrian Bosku 🙏
085338857843 Bawang Goreng HR",,,0,0,0,True,https://www.facebook.com/groups/1823856604654121/permalink/2803226323383806/,https://scontent-lax3-2.xx.fbcdn.net/v/t15.5256-10/756038736_1401379495172996_5211139804639119648_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=117846&_nc_ohc=a6DSJR50MnMQ7kNvwFCADqk&_nc_oc=AdqoFbh4W7CEpd7lP-qIgP-N763KnnKY_OJKKmF8YIbH7W7LB_6TCo5ILtr2Jkv4PQ8tNYhBkjYgoLarUS9boIuN&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=q8cKWEJeF47YAHNr-vM0cQ&_nc_ss=72289&oh=00_AQFK0cMe81Lu5g379QafABRyOy3LNOX9E3xEJqc0oplnPg&oe=6A709787,https://web.facebook.com/groups/1823856604654121
